location	lat	log	date	total_cases	percent_world
Lithuania	55.169438	23.881275	2020-01-13	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-14	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-15	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-16	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-17	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-18	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-19	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-20	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-21	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-22	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-23	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-24	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-25	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-26	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-27	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-28	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-29	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-30	0	0.0000000
Lithuania	55.169438	23.881275	2020-01-31	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-01	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-02	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-03	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-04	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-05	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-06	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-07	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-08	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-09	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-10	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-11	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-12	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-13	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-14	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-15	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-16	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-17	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-18	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-19	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-20	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-21	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-22	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-23	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-24	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-25	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-26	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-27	0	0.0000000
Lithuania	55.169438	23.881275	2020-02-28	1	0.0011994
Lithuania	55.169438	23.881275	2020-02-29	1	0.0011734
Lithuania	55.169438	23.881275	2020-03-01	1	0.0011489
Lithuania	55.169438	23.881275	2020-03-02	1	0.0011221
Lithuania	55.169438	23.881275	2020-03-03	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-04	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-05	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-06	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-07	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-08	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-09	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-10	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-11	3	0.0024948
Lithuania	55.169438	23.881275	2020-03-12	3	0.0023477
Lithuania	55.169438	23.881275	2020-03-13	0	0.0000000
Lithuania	55.169438	23.881275	2020-03-14	6	0.0040907
Lithuania	55.169438	23.881275	2020-03-15	9	0.0056672
Lithuania	55.169438	23.881275	2020-03-16	14	0.0081792
Lithuania	55.169438	23.881275	2020-03-17	17	0.0091939
Lithuania	55.169438	23.881275	2020-03-18	25	0.0124154
Lithuania	55.169438	23.881275	2020-03-19	33	0.0149205
Lithuania	55.169438	23.881275	2020-03-20	48	0.0190823
Lithuania	55.169438	23.881275	2020-03-21	69	0.0243907
Lithuania	55.169438	23.881275	2020-03-22	105	0.0331291
Lithuania	55.169438	23.881275	2020-03-23	143	0.0407475
Lithuania	55.169438	23.881275	2020-03-24	179	0.0454503
Lithuania	55.169438	23.881275	2020-03-25	209	0.0480766
Lithuania	55.169438	23.881275	2020-03-26	274	0.0562690
Lithuania	55.169438	23.881275	2020-03-27	299	0.0546321
Lithuania	55.169438	23.881275	2020-03-28	358	0.0585319
Lithuania	55.169438	23.881275	2020-03-29	394	0.0583793
Lithuania	55.169438	23.881275	2020-03-30	484	0.0660564
Lithuania	55.169438	23.881275	2020-03-31	484	0.0607836
Lithuania	55.169438	23.881275	2020-04-01	533	0.0613443
Lithuania	55.169438	23.881275	2020-04-02	581	0.0614409
Lithuania	55.169438	23.881275	2020-04-03	649	0.0634802
Lithuania	55.169438	23.881275	2020-04-04	771	0.0698804
Lithuania	55.169438	23.881275	2020-04-05	771	0.0648823
Lithuania	55.169438	23.881275	2020-04-06	811	0.0645063
Lithuania	55.169438	23.881275	2020-04-07	843	0.0634037
Lithuania	55.169438	23.881275	2020-04-08	880	0.0626528
Lithuania	55.169438	23.881275	2020-04-09	912	0.0612473
Lithuania	55.169438	23.881275	2020-04-10	955	0.0606407
Lithuania	55.169438	23.881275	2020-04-11	999	0.0600299
Lithuania	55.169438	23.881275	2020-04-12	1053	0.0603459
Lithuania	55.169438	23.881275	2020-04-13	1062	0.0584739
Lithuania	55.169438	23.881275	2020-04-14	1070	0.0568480
Lithuania	55.169438	23.881275	2020-04-15	1070	0.0546249
Lithuania	55.169438	23.881275	2020-04-16	1091	0.0535181
Lithuania	55.169438	23.881275	2020-04-17	1149	0.0541592
Lithuania	55.169438	23.881275	2020-04-18	1239	0.0562308
Lithuania	55.169438	23.881275	2020-04-19	1298	0.0568511
Lithuania	55.169438	23.881275	2020-04-20	1326	0.0562985
Lithuania	55.169438	23.881275	2020-04-21	1350	0.0555267
Lithuania	55.169438	23.881275	2020-04-22	1370	0.0544301
Lithuania	55.169438	23.881275	2020-04-23	1398	0.0541173
Lithuania	55.169438	23.881275	2020-04-24	1410	0.0529933
Lithuania	55.169438	23.881275	2020-04-25	1410	0.0515638
Lithuania	55.169438	23.881275	2020-04-26	1426	0.0502994
Lithuania	55.169438	23.881275	2020-04-27	1438	0.0492789
Lithuania	55.169438	23.881275	2020-04-28	1449	0.0485612
Lithuania	55.169438	23.881275	2020-04-29	1344	0.0439873
Lithuania	55.169438	23.881275	2020-04-30	1375	0.0438844
Lithuania	55.169438	23.881275	2020-05-01	1385	0.0430415
Lithuania	55.169438	23.881275	2020-05-02	1399	0.0422714
Lithuania	55.169438	23.881275	2020-05-03	1406	0.0414660
Lithuania	55.169438	23.881275	2020-05-04	1410	0.0406429
Lithuania	55.169438	23.881275	2020-05-05	1419	0.0400123
Lithuania	55.169438	23.881275	2020-05-06	1423	0.0392488
Lithuania	55.169438	23.881275	2020-05-07	1428	0.0384345
Lithuania	55.169438	23.881275	2020-05-08	1433	0.0376155
Lithuania	55.169438	23.881275	2020-05-09	1436	0.0368229
Lithuania	55.169438	23.881275	2020-05-10	1444	0.0361914
Lithuania	55.169438	23.881275	2020-05-11	1479	0.0363669
Lithuania	55.169438	23.881275	2020-05-12	1485	0.0358876
Lithuania	55.169438	23.881275	2020-05-13	1491	0.0353008
Lithuania	55.169438	23.881275	2020-05-14	1505	0.0349216
Lithuania	55.169438	23.881275	2020-05-15	1511	0.0342917
Lithuania	55.169438	23.881275	2020-05-16	1523	0.0338118
Lithuania	55.169438	23.881275	2020-05-17	1534	0.0333584
Lithuania	55.169438	23.881275	2020-05-18	1541	0.0329290
Lithuania	55.169438	23.881275	2020-05-19	1547	0.0324530
Lithuania	55.169438	23.881275	2020-05-20	1562	0.0321269
Lithuania	55.169438	23.881275	2020-05-21	1577	0.0317858
Lithuania	55.169438	23.881275	2020-05-22	1594	0.0314444
Lithuania	55.169438	23.881275	2020-05-23	1604	0.0309902
Lithuania	55.169438	23.881275	2020-05-24	1616	0.0306238
Lithuania	55.169438	23.881275	2020-05-25	1623	0.0302169
Lithuania	55.169438	23.881275	2020-05-26	1635	0.0299437
Lithuania	55.169438	23.881275	2020-05-27	1639	0.0294990
Lithuania	55.169438	23.881275	2020-05-28	1647	0.0291056
Lithuania	55.169438	23.881275	2020-05-29	1656	0.0286629
Lithuania	55.169438	23.881275	2020-05-30	1662	0.0281670
Lithuania	55.169438	23.881275	2020-05-31	1670	0.0277025
Lithuania	55.169438	23.881275	2020-06-01	1675	0.0272966
Lithuania	55.169438	23.881275	2020-06-02	1678	0.0269049
Lithuania	55.169438	23.881275	2020-06-03	1682	0.0264911
Lithuania	55.169438	23.881275	2020-06-04	1684	0.0260038
Lithuania	55.169438	23.881275	2020-06-05	1687	0.0255465
Lithuania	55.169438	23.881275	2020-06-06	1694	0.0251442
Lithuania	55.169438	23.881275	2020-06-07	1705	0.0248433
Lithuania	55.169438	23.881275	2020-06-08	1714	0.0245582
Lithuania	55.169438	23.881275	2020-06-09	1720	0.0242760
Lithuania	55.169438	23.881275	2020-06-10	1727	0.0239503
Lithuania	55.169438	23.881275	2020-06-11	1733	0.0235989
Luxembourg	49.815273	6.129583	2019-12-31	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-01	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-02	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-03	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-04	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-05	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-06	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-07	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-08	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-09	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-10	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-11	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-12	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-13	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-14	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-15	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-16	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-17	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-18	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-19	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-20	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-21	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-22	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-23	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-24	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-25	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-26	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-27	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-28	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-29	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-30	0	0.0000000
Luxembourg	49.815273	6.129583	2020-01-31	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-01	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-02	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-03	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-04	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-05	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-06	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-07	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-08	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-09	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-10	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-11	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-12	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-13	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-14	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-15	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-16	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-17	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-18	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-19	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-20	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-21	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-22	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-23	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-24	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-25	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-26	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-27	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-28	0	0.0000000
Luxembourg	49.815273	6.129583	2020-02-29	0	0.0000000
Luxembourg	49.815273	6.129583	2020-03-01	1	0.0011489
Luxembourg	49.815273	6.129583	2020-03-02	1	0.0011221
Luxembourg	49.815273	6.129583	2020-03-07	3	0.0029261
Luxembourg	49.815273	6.129583	2020-03-09	5	0.0045194
Luxembourg	49.815273	6.129583	2020-03-11	7	0.0058212
Luxembourg	49.815273	6.129583	2020-03-12	7	0.0054780
Luxembourg	49.815273	6.129583	2020-03-13	26	0.0190050
Luxembourg	49.815273	6.129583	2020-03-14	38	0.0259076
Luxembourg	49.815273	6.129583	2020-03-16	77	0.0449858
Luxembourg	49.815273	6.129583	2020-03-17	81	0.0438063
Luxembourg	49.815273	6.129583	2020-03-18	140	0.0695262
Luxembourg	49.815273	6.129583	2020-03-19	210	0.0949487
Luxembourg	49.815273	6.129583	2020-03-20	345	0.1371540
Luxembourg	49.815273	6.129583	2020-03-21	484	0.1710882
Luxembourg	49.815273	6.129583	2020-03-22	670	0.2113951
Luxembourg	49.815273	6.129583	2020-03-23	798	0.2273880
Luxembourg	49.815273	6.129583	2020-03-24	875	0.2221731
Luxembourg	49.815273	6.129583	2020-03-25	1099	0.2528047
Luxembourg	49.815273	6.129583	2020-03-26	1333	0.2737464
Luxembourg	49.815273	6.129583	2020-03-27	1453	0.2654866
Luxembourg	49.815273	6.129583	2020-03-28	1605	0.2624127
Luxembourg	49.815273	6.129583	2020-03-29	1831	0.2713007
Luxembourg	49.815273	6.129583	2020-03-30	1950	0.2661364
Luxembourg	49.815273	6.129583	2020-03-31	1988	0.2496647
Luxembourg	49.815273	6.129583	2020-04-01	2178	0.2506713
Luxembourg	49.815273	6.129583	2020-04-02	2319	0.2452349
Luxembourg	49.815273	6.129583	2020-04-03	2487	0.2432593
Luxembourg	49.815273	6.129583	2020-04-04	2612	0.2367413
Luxembourg	49.815273	6.129583	2020-04-05	2729	0.2296547
Luxembourg	49.815273	6.129583	2020-04-06	2804	0.2230280
Luxembourg	49.815273	6.129583	2020-04-07	2843	0.2138276
Luxembourg	49.815273	6.129583	2020-04-08	2970	0.2114532
Luxembourg	49.815273	6.129583	2020-04-09	3034	0.2037548
Luxembourg	49.815273	6.129583	2020-04-10	3115	0.1977966
Luxembourg	49.815273	6.129583	2020-04-11	3223	0.1936701
Luxembourg	49.815273	6.129583	2020-04-12	3270	0.1873990
Luxembourg	49.815273	6.129583	2020-04-13	3281	0.1806525
Luxembourg	49.815273	6.129583	2020-04-14	3292	0.1749007
Luxembourg	49.815273	6.129583	2020-04-15	3307	0.1688267
Luxembourg	49.815273	6.129583	2020-04-16	3373	0.1654599
Luxembourg	49.815273	6.129583	2020-04-17	3444	0.1623362
Luxembourg	49.815273	6.129583	2020-04-18	3480	0.1579365
Luxembourg	49.815273	6.129583	2020-04-19	3537	0.1549170
Luxembourg	49.815273	6.129583	2020-04-20	3550	0.1507238
Luxembourg	49.815273	6.129583	2020-04-21	3558	0.1463438
Luxembourg	49.815273	6.129583	2020-04-22	3618	0.1437431
Luxembourg	49.815273	6.129583	2020-04-23	3654	0.1414481
Luxembourg	49.815273	6.129583	2020-04-24	3665	0.1377450
Luxembourg	49.815273	6.129583	2020-04-25	3695	0.1351263
Luxembourg	49.815273	6.129583	2020-04-26	3711	0.1308983
Luxembourg	49.815273	6.129583	2020-04-27	3723	0.1275838
Luxembourg	49.815273	6.129583	2020-04-28	3729	0.1249722
Luxembourg	49.815273	6.129583	2020-04-29	3741	0.1224378
Luxembourg	49.815273	6.129583	2020-04-30	3769	0.1202910
Luxembourg	49.815273	6.129583	2020-05-01	3784	0.1175951
Luxembourg	49.815273	6.129583	2020-05-02	3802	0.1148792
Luxembourg	49.815273	6.129583	2020-05-03	3812	0.1124241
Luxembourg	49.815273	6.129583	2020-05-04	3824	0.1102258
Luxembourg	49.815273	6.129583	2020-05-05	3828	0.1079402
Luxembourg	49.815273	6.129583	2020-05-06	3840	0.1059138
Luxembourg	49.815273	6.129583	2020-05-07	3851	0.1036493
Luxembourg	49.815273	6.129583	2020-05-08	3859	0.1012967
Luxembourg	49.815273	6.129583	2020-05-09	3871	0.0992630
Luxembourg	49.815273	6.129583	2020-05-10	3877	0.0971704
Luxembourg	49.815273	6.129583	2020-05-11	3886	0.0955522
Luxembourg	49.815273	6.129583	2020-05-12	3888	0.0939603
Luxembourg	49.815273	6.129583	2020-05-13	3894	0.0921940
Luxembourg	49.815273	6.129583	2020-05-14	3904	0.0905873
Luxembourg	49.815273	6.129583	2020-05-15	3915	0.0888497
Luxembourg	49.815273	6.129583	2020-05-16	3923	0.0870936
Luxembourg	49.815273	6.129583	2020-05-17	3930	0.0854618
Luxembourg	49.815273	6.129583	2020-05-18	3945	0.0842991
Luxembourg	49.815273	6.129583	2020-05-19	3947	0.0828001
Luxembourg	49.815273	6.129583	2020-05-20	3958	0.0814072
Luxembourg	49.815273	6.129583	2020-05-21	3971	0.0800389
Luxembourg	49.815273	6.129583	2020-05-22	3980	0.0785124
Luxembourg	49.815273	6.129583	2020-05-23	3981	0.0769151
Luxembourg	49.815273	6.129583	2020-05-24	3990	0.0756120
Luxembourg	49.815273	6.129583	2020-05-25	3992	0.0743229
Luxembourg	49.815273	6.129583	2020-05-26	3993	0.0731285
Luxembourg	49.815273	6.129583	2020-05-27	3995	0.0719026
Luxembourg	49.815273	6.129583	2020-05-28	4001	0.0707052
Luxembourg	49.815273	6.129583	2020-05-29	4008	0.0693724
Luxembourg	49.815273	6.129583	2020-05-30	4012	0.0679939
Luxembourg	49.815273	6.129583	2020-05-31	4016	0.0666188
Luxembourg	49.815273	6.129583	2020-06-01	4018	0.0654793
Luxembourg	49.815273	6.129583	2020-06-02	4019	0.0644404
Luxembourg	49.815273	6.129583	2020-06-03	4020	0.0633141
Luxembourg	49.815273	6.129583	2020-06-04	4020	0.0620756
Luxembourg	49.815273	6.129583	2020-06-05	4027	0.0609815
Luxembourg	49.815273	6.129583	2020-06-06	4032	0.0598473
Luxembourg	49.815273	6.129583	2020-06-07	4035	0.0587934
Luxembourg	49.815273	6.129583	2020-06-08	4039	0.0578709
Luxembourg	49.815273	6.129583	2020-06-09	4040	0.0570204
Luxembourg	49.815273	6.129583	2020-06-10	4046	0.0561105
Luxembourg	49.815273	6.129583	2020-06-11	4049	0.0551367
Macedonia	41.608635	21.745275	2019-12-31	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-01	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-02	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-03	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-04	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-05	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-06	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-07	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-08	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-09	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-10	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-11	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-12	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-13	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-14	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-15	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-16	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-17	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-18	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-19	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-20	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-21	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-22	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-23	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-24	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-25	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-26	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-27	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-28	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-29	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-30	0	0.0000000
Macedonia	41.608635	21.745275	2020-01-31	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-01	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-02	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-03	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-04	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-05	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-06	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-07	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-08	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-09	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-10	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-11	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-12	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-13	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-14	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-15	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-16	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-17	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-18	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-19	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-20	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-21	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-22	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-23	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-24	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-25	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-26	0	0.0000000
Macedonia	41.608635	21.745275	2020-02-27	1	0.0012179
Macedonia	41.608635	21.745275	2020-02-28	1	0.0011994
Macedonia	41.608635	21.745275	2020-02-29	1	0.0011734
Macedonia	41.608635	21.745275	2020-03-01	1	0.0011489
Macedonia	41.608635	21.745275	2020-03-02	1	0.0011221
Macedonia	41.608635	21.745275	2020-03-07	3	0.0029261
Macedonia	41.608635	21.745275	2020-03-11	7	0.0058212
Macedonia	41.608635	21.745275	2020-03-13	9	0.0065787
Macedonia	41.608635	21.745275	2020-03-14	13	0.0088631
Macedonia	41.608635	21.745275	2020-03-16	13	0.0075950
Macedonia	41.608635	21.745275	2020-03-17	19	0.0102755
Macedonia	41.608635	21.745275	2020-03-18	31	0.0153951
Macedonia	41.608635	21.745275	2020-03-19	42	0.0189897
Macedonia	41.608635	21.745275	2020-03-20	48	0.0190823
Macedonia	41.608635	21.745275	2020-03-21	70	0.0247442
Macedonia	41.608635	21.745275	2020-03-22	85	0.0268188
Macedonia	41.608635	21.745275	2020-03-23	114	0.0324840
Macedonia	41.608635	21.745275	2020-03-24	136	0.0345321
Macedonia	41.608635	21.745275	2020-03-25	148	0.0340447
Macedonia	41.608635	21.745275	2020-03-26	177	0.0363489
Macedonia	41.608635	21.745275	2020-03-27	201	0.0367259
Macedonia	41.608635	21.745275	2020-03-28	219	0.0358058
Macedonia	41.608635	21.745275	2020-03-29	241	0.0357092
Macedonia	41.608635	21.745275	2020-03-30	259	0.0353484
Macedonia	41.608635	21.745275	2020-03-31	285	0.0357920
Macedonia	41.608635	21.745275	2020-04-01	329	0.0378654
Macedonia	41.608635	21.745275	2020-04-02	354	0.0374356
Macedonia	41.608635	21.745275	2020-04-03	354	0.0346256
Macedonia	41.608635	21.745275	2020-04-04	430	0.0389735
Macedonia	41.608635	21.745275	2020-04-05	483	0.0406461
Macedonia	41.608635	21.745275	2020-04-06	483	0.0384175
Macedonia	41.608635	21.745275	2020-04-07	570	0.0428708
Macedonia	41.608635	21.745275	2020-04-08	599	0.0426466
Macedonia	41.608635	21.745275	2020-04-09	617	0.0414360
Macedonia	41.608635	21.745275	2020-04-10	663	0.0420992
Macedonia	41.608635	21.745275	2020-04-11	711	0.0427240
Macedonia	41.608635	21.745275	2020-04-12	760	0.0435545
Macedonia	41.608635	21.745275	2020-04-13	828	0.0455898
Macedonia	41.608635	21.745275	2020-04-14	854	0.0453722
Macedonia	41.608635	21.745275	2020-04-15	908	0.0463546
Macedonia	41.608635	21.745275	2020-04-16	974	0.0477788
Macedonia	41.608635	21.745275	2020-04-17	1081	0.0509540
Macedonia	41.608635	21.745275	2020-04-18	1117	0.0506940
Macedonia	41.608635	21.745275	2020-04-19	1170	0.0512448
Macedonia	41.608635	21.745275	2020-04-20	1207	0.0512461
Macedonia	41.608635	21.745275	2020-04-21	1225	0.0503854
Macedonia	41.608635	21.745275	2020-04-22	1231	0.0489076
Macedonia	41.608635	21.745275	2020-04-23	1259	0.0487365
Macedonia	41.608635	21.745275	2020-04-24	1300	0.0488591
Macedonia	41.608635	21.745275	2020-04-25	1326	0.0484919
Macedonia	41.608635	21.745275	2020-04-26	1367	0.0482183
Macedonia	41.608635	21.745275	2020-04-27	1386	0.0474970
Macedonia	41.608635	21.745275	2020-04-28	1399	0.0468855
Macedonia	41.608635	21.745275	2020-04-29	1421	0.0465074
Macedonia	41.608635	21.745275	2020-04-30	1442	0.0460227
Macedonia	41.608635	21.745275	2020-05-01	1465	0.0455277
Macedonia	41.608635	21.745275	2020-05-02	1494	0.0451419
Macedonia	41.608635	21.745275	2020-05-03	1506	0.0444152
Macedonia	41.608635	21.745275	2020-05-04	1511	0.0435542
Macedonia	41.608635	21.745275	2020-05-05	1518	0.0428039
Macedonia	41.608635	21.745275	2020-05-06	1526	0.0420897
Macedonia	41.608635	21.745275	2020-05-07	1539	0.0414220
Macedonia	41.608635	21.745275	2020-05-08	1572	0.0412642
Macedonia	41.608635	21.745275	2020-05-09	1586	0.0406694
Macedonia	41.608635	21.745275	2020-05-10	1622	0.0406527
Macedonia	41.608635	21.745275	2020-05-11	1642	0.0403749
Macedonia	41.608635	21.745275	2020-05-12	1664	0.0402135
Macedonia	41.608635	21.745275	2020-05-13	1674	0.0396335
Macedonia	41.608635	21.745275	2020-05-14	1694	0.0393071
Macedonia	41.608635	21.745275	2020-05-15	1723	0.0391029
Macedonia	41.608635	21.745275	2020-05-16	1740	0.0386293
Macedonia	41.608635	21.745275	2020-05-17	1762	0.0383165
Macedonia	41.608635	21.745275	2020-05-18	1792	0.0382925
Macedonia	41.608635	21.745275	2020-05-19	1817	0.0381170
